accommodates;bathrooms;bedrooms;cleaning_fee;security_deposit;extra_people;guests_included;distance;size;minimum_nights;Laptop_friendly_workspace;TV;Family_kid_friendly;Host_greets_you;Smoking_allowed;host_has_profile_pic_f;host_has_profile_pic_t;room_type_Entire home/apt;room_type_Private room;room_type_Shared room;bed_type_Airbed;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;instant_bookable_f;instant_bookable_t;is_business_travel_ready_f;cancellation_policy_flexible;cancellation_policy_moderate;cancellation_policy_strict_14_with_grace_period;cancellation_policy_super_strict_30;cancellation_policy_super_strict_60
1;1;1;0.0;85.0;0;1;1.5941173957584625;43.909964946326006;3;True;False;False;True;False;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;2;30.0;0.0;15;2;3.378215919324184;100.0;3;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;40.0;0.0;0;1;0.7600240901190077;69.3177886686194;4;False;False;True;False;False;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0
4;1;2;0.0;0.0;0;1;7.730256815624948;54.84311559841447;1;True;False;True;False;True;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;1;1;25.0;0.0;15;1;1.9109222283335754;72.3855329268658;2;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;19.0;94.0;9;1;4.338790689114441;15.0;7;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;2;0.0;0.0;0;1;3.5754323178655745;55.714020326215284;1;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
6;1;2;40.0;200.0;15;2;2.1283125731908115;83.40572758220371;2;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;2;2;60.0;200.0;20;2;3.2538969784828207;100.0;3;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
1;1;1;0.0;0.0;0;1;3.0503497313746246;47.94355571610804;1;True;True;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;20.0;100.0;0;1;0.9818841580685144;54.44621829400503;60;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;5.0;100.0;10;2;5.8735626264134;49.753616670726615;2;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;30.0;350.0;0;1;4.528106305436194;68.9142615995418;4;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;0;1;0.0;0.0;0;1;3.8024659506951024;63.13216916280883;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;2;50.0;600.0;15;2;1.725240424843632;118.50054699461616;3;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;10.0;250.0;8;1;6.119475982849259;42.87742628472565;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;0.0;100.0;0;1;5.1514850480420025;41.86507900129279;12;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;2;1;0.0;0.0;0;1;5.767204248655673;150.0;8;False;True;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;30.0;0.0;0;1;5.066629740547345;68.13761460758765;7;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;3.2939028032504702;28.0;1;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;9.516589755842919;56.20385183180032;1;True;True;False;False;False;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;10.0;0.0;15;2;3.5170142073838613;51.478710629538;2;False;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;20.0;100.0;20;2;2.6387950851188675;20.0;1;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;1;10.0;0.0;10;1;2.55801614929338;10.0;30;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;35.0;1000.0;0;2;5.2197831333808615;10.0;2;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
1;1;0;0.0;0.0;0;1;7.458378733871682;44.91185600034293;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;0;0.0;200.0;0;1;4.510713294386838;30.0;3;True;True;True;False;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;1.2319291557881307;42.79923723933962;1;True;True;True;True;False;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;40.0;500.0;15;1;5.1208280997274125;150.0;4;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
7;1;2;50.0;100.0;0;6;3.0235207036149183;85.0;1;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;15;1;4.18876795463263;45.200868355748035;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;0.0;0.0;0;1;5.427788018973298;43.489025994452994;1;True;False;False;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;2;25.0;200.0;15;2;3.574310077270128;50.0;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;10.0;100.0;10;1;7.765814864897164;10.0;2;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;8.0;0.0;20;1;6.220683783140741;10.0;2;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;2.5804001081275243;42.48024603692775;1;False;True;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;3.2617446013175275;40.0;1;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;1;0.0;0.0;15;1;6.883100625680032;54.50455110670483;2;True;False;True;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;1;1;15.0;150.0;7;1;3.8681746685471023;70.0;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;3.2547868605221946;15.0;2;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;0;1;0.0;0.0;0;1;4.516277197191634;15.0;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;40.0;0.0;30;4;2.4217706092230484;125.0;30;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;50.0;100.0;0;1;15.447423063439004;65.98861796539285;30;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;15.0;100.0;10;1;2.637567961804776;24.0;10;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;10.0;100.0;0;1;3.8341725760029104;20.0;2;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;48.0;300.0;5;1;3.2888713171672035;61.0;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;3.420262542121281;43.89524796759412;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;9.108079942165475;57.82773850989634;3;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;3.2706462035094965;42.45605297630498;1;True;False;False;False;False;1;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;10.0;0.0;5;1;4.15740322253922;10.0;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;30.0;300.0;0;1;4.0821627449625755;59.78278903263373;1;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;35.0;550.0;30;3;3.8073389681004755;71.4585939165998;2;True;False;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;40.0;300.0;0;1;3.7563841913216938;69.70001019569186;3;True;True;False;True;False;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0
1;1;1;5.0;0.0;10;1;6.84283564551423;45.65724478908353;1;False;True;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;3.635276860633434;100.0;6;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
1;1;1;0.0;0.0;0;1;5.058295812228729;43.559173430236385;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;25.0;150.0;25;1;4.009889496124631;10.0;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;2;1;0.0;0.0;0;1;3.3250714101523307;49.552250078959325;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;4.798334128790805;42.384342157464964;4;True;False;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;10;1;2.8279299838507836;10.0;1;True;True;True;False;False;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0
2;1;1;30.0;200.0;0;1;4.460513421245773;54.0228092180339;1;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;7.0;0.0;10;1;7.091212927403576;23.0;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;2;1;10.0;150.0;10;1;4.930910530577298;15.0;14;True;False;False;False;False;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0
3;1;2;9.0;200.0;5;2;6.293587678940488;15.0;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;7.59102737658794;45.79706326081323;3;True;True;False;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;2;1;15.0;200.0;15;1;1.1206117165474936;19.0;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;3.619522032671003;41.62161055728059;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;12.0;0.0;10;1;2.2432543381006114;43.591327528592466;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;10.0;0.0;0;1;1.2339058061418768;48.43470769313752;3;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;4.13467356094799;42.384342157464964;1;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;25.0;0.0;25;1;5.438924105030196;13.0;3;False;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;2.767550484591184;50.0;25;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;25.0;300.0;15;1;10.956479084646663;25.0;56;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;5.363707118844485;42.14089899447741;1;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
5;1;2;0.0;0.0;0;1;1.0875938678678985;75.2701779890458;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;2.87542378486925;42.50519151657406;1;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;2;40.0;250.0;10;2;1.1493318289366468;71.1197186484285;5;True;False;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;2;10.0;0.0;0;1;2.481544182977591;71.86768011403328;1;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;8.765416511079536;10.0;1;True;True;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;10;1;5.019016734692741;49.66938718001302;14;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;23.0;0.0;0;2;4.465739276035798;57.05617541278362;1;True;False;True;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;15.0;0.0;10;2;2.6583333358217796;57.5492552795516;1;False;False;True;False;False;0;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0
2;1;1;5.0;100.0;0;1;2.3121368145430115;49.17016983554251;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;100.0;20;1;10.49817442984586;15.0;1;True;False;True;False;True;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;15.0;0.0;10;1;3.5059235649349114;44.84901107252458;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;70.0;500.0;20;1;7.853929705364217;20.0;1;True;True;True;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;50.0;200.0;30;2;5.691814139277029;66.5709488394832;60;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;300.0;0;1;4.23249341997335;36.0;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
6;1;2;30.0;200.0;20;6;1.7125920096711555;20.0;1;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;10.0;0.0;0;1;1.847838133780403;53.10778644190639;1;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;3;1;10.0;0.0;0;4;1.6696816578379967;97.35729930990726;1;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;20.0;150.0;8;2;6.917939938139782;60.529893984435475;2;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;20.0;0.0;15;1;4.518676895326306;15.0;3;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;4.072847845490494;40.0;3;True;True;True;False;True;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0
2;0;1;0.0;0.0;0;1;2.7058143318041017;63.59506061702163;2;False;True;False;True;False;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0
3;1;1;10.0;300.0;15;1;5.8270949094433035;46.62082159384795;2;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;0.0;0.0;0;1;4.867211002542615;44.1246983260652;2;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;60.0;0.0;0;1;3.594165966015925;83.83946091901744;2;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;2;30.0;300.0;10;1;1.3285862609971089;69.2405104809311;3;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;2;30.0;500.0;0;1;1.2534705469778444;82.0;2;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;2;1;30.0;0.0;20;1;4.664944450895161;160.0;4;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;0;0.0;0.0;0;1;4.338277573229302;64.27401843235388;3;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;0;1;20.0;0.0;22;1;3.444114296073756;57.04523889183864;2;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;60.0;200.0;0;1;3.3496812913099223;87.76438324512439;7;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;40.0;0.0;30;2;7.663321795137982;180.0;2;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;2.5664568445430054;48.68265280915557;4;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;10.0;0.0;0;1;3.44088205941135;42.903310641648176;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;10;1;3.2160958427104727;10.0;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;0.9169527126246699;44.18929369035968;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;1;0.0;0.0;5;2;3.55427816417367;59.1014512363903;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;1;45.0;100.0;10;2;4.837612173627625;67.54595692981518;1;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
3;1;1;0.0;0.0;7;2;6.104799650223938;90.0;3;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;4.615783178257574;60.0;20;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;6.2443227921976066;41.11143584819969;1;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;2;0.0;0.0;0;1;2.2222902775038746;52.150715220512645;1;True;True;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;18.0;0.0;20;1;3.0642827126373366;45.607613253202125;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;25.0;200.0;10;3;1.2830356862075216;69.61673245310321;4;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;0.0;0.0;0;1;4.078056145363503;43.559173430236385;1;True;True;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
5;1;2;20.0;0.0;15;3;1.4555837402805358;60.0;2;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;10.0;100.0;15;1;1.2218519006130582;56.152137435776375;10;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;10.0;0.0;0;1;3.293142773122911;44.6448459587908;1;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;40.0;300.0;15;2;3.7217850056571224;63.02798757039637;60;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;15.0;0.0;15;1;3.4003575683715432;44.263798182894;6;False;True;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;5.0;0.0;45;2;6.5367123042676765;68.20422734645275;3;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;0.0;0.0;15;1;4.14756942578912;44.018168440389225;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;2;1;0.0;0.0;0;1;4.202405994292458;48.59904366484293;1;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;15.0;150.0;10;1;5.830270374914354;42.46115678679346;28;True;False;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;10.0;0.0;0;1;4.111702703728919;15.0;4;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;3;60.0;300.0;20;2;2.4953927725929397;105.12141702116404;4;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
5;1;1;15.0;0.0;10;1;3.7724628164166707;52.09908312211573;1;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;4.453500850234585;44.31212882817343;15;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;2;1;40.0;350.0;20;1;1.1823143353649384;69.4847382820241;2;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;6.0;0.0;7;1;3.473777373841818;42.92330957623585;4;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;1.9146091437157562;18.0;4;True;False;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;25.0;500.0;30;1;3.2611772080576373;70.146352554427;2;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;15.0;0.0;0;1;1.6456404375018985;43.25313171684563;1;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;2.043290061580467;64.25385768075675;1;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;20.0;0.0;0;1;4.2683326755169215;15.0;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;8.0;0.0;10;1;4.7659999734649405;42.74758100598787;1;False;False;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;2;1;0.0;0.0;10;1;8.560174632890499;20.0;1;True;True;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
1;1;1;0.0;150.0;25;1;8.076435524728089;15.0;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;2;1;0.0;100.0;10;1;5.110814058876659;48.3954713865832;2;True;False;True;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;25.0;200.0;10;1;6.700353629535537;58.0;1;True;False;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;2;280.0;1000.0;0;1;3.5448589591716146;50.0;150;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
3;1;1;0.0;0.0;0;1;4.830482728049496;44.1246983260652;1;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;2;1;85.0;400.0;30;1;4.387095847748129;10.0;1;True;False;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;25.0;0.0;0;1;6.789651542976951;15.0;2;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;2;1;0.0;0.0;0;1;3.566665483461787;49.20861984620495;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;20;2;4.929399534205489;56.85528221192102;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;15.0;0.0;0;1;1.6365416421084746;44.473279644353916;1;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;0;50.0;0.0;0;1;7.4844577240438825;65.02300038561931;1;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;2;50.0;0.0;15;1;3.9569003958771845;72.0;4;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;18.0;0.0;10;1;3.556203260566043;46.22967648890976;4;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
6;1;2;80.0;200.0;20;3;2.9535468761760595;109.72662692387382;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;13.0;0.0;0;1;5.430988041312063;57.18812910038784;2;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;0.0;100.0;0;1;1.876872301032959;42.41327071595474;5;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;10.0;0.0;10;1;3.8636037779183443;20.0;1;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;1;20.0;350.0;15;2;4.781449144756213;60.0;2;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;10;1;2.004264915639437;50.45330616492807;3;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;20.0;100.0;0;1;6.7643466383118716;10.0;3;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;2;0.0;0.0;0;1;4.072266960622538;10.0;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;2;0.0;0.0;30;4;3.629591072187415;75.1564284343413;2;False;False;False;False;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;0;70.0;800.0;0;2;4.689132361531792;67.6319090331107;180;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;2;40.0;200.0;0;4;3.648642431147809;80.79413671956246;2;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;10.0;0.0;0;1;6.256343535080512;41.49552751750969;2;True;False;False;False;False;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0
2;1;1;0.0;0.0;0;1;1.5889688796239563;42.750098699070534;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;1;2;0.0;500.0;0;1;3.6080539325258907;59.53398733314978;14;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
1;1;1;30.0;300.0;15;1;2.4125952817650593;10.0;14;True;True;False;False;False;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;17.0;150.0;12;1;2.5555088457166737;10.0;2;True;False;True;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
