;accommodates;bathrooms;bedrooms;cleaning_fee;security_deposit;extra_people;guests_included;distance;size;minimum_nights;Laptop_friendly_workspace;TV;Family_kid_friendly;Host_greets_you;Smoking_allowed;host_has_profile_pic_f;host_has_profile_pic_t;room_type_Entire home/apt;room_type_Private room;room_type_Shared room;bed_type_Airbed;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;instant_bookable_f;instant_bookable_t;is_business_travel_ready_f;cancellation_policy_flexible;cancellation_policy_moderate;cancellation_policy_strict_14_with_grace_period;cancellation_policy_super_strict_30;cancellation_policy_super_strict_60
28553924;2;1.0;1.0;0.0;0.0;0.0;1;13.377793641851227;25.0;4;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28554070;2;1.0;1.0;20.0;100.0;0.0;1;4.449909127240783;64.53365990202082;3;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28554394;4;1.5;1.0;0.0;0.0;0.0;1;2.0554428026259197;100.0;4;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28554502;2;1.0;1.0;20.0;100.0;50.0;1;7.14947064695173;64.63387911908941;1;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28555452;1;1.0;1.0;0.0;0.0;0.0;1;7.505110354969267;44.98919848853348;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28556124;6;1.0;2.0;45.0;0.0;15.0;3;2.8539722322525822;70.0;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28558449;4;1.0;1.0;15.0;0.0;10.0;1;10.931131748551948;10.0;3;True;True;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28558738;2;1.0;1.0;5.0;0.0;15.0;1;8.208654957611405;10.0;1;True;True;False;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28559170;2;1.0;1.0;0.0;0.0;0.0;1;5.93017170196659;47.672515802281936;2;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28562446;2;2.0;1.0;0.0;0.0;0.0;1;5.24723129834914;100.0;30;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28564869;2;1.0;1.0;0.0;0.0;0.0;1;4.569686811730314;50.33718906829874;2;True;True;False;True;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28567510;2;1.0;1.0;10.0;100.0;10.0;1;5.199148388674426;45.2160285504776;4;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28571069;2;1.0;0.0;30.0;0.0;15.0;2;3.2921603593691056;10.0;5;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28571288;4;1.0;1.0;0.0;0.0;0.0;1;1.5689177090862823;52.77905807693284;2;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28572080;3;1.0;1.0;0.0;0.0;0.0;1;3.3473351123706587;53.236210759397416;2;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28572460;2;1.0;1.0;30.0;0.0;10.0;1;6.826004589282011;46.063312626933666;3;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28573496;3;1.0;1.0;25.0;0.0;20.0;1;3.742783946186225;58.35754998760752;3;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28573576;2;1.0;1.0;20.0;0.0;5.0;1;3.329379579150057;44.78702514722538;4;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28575851;1;1.0;1.0;0.0;0.0;35.0;1;5.702836665510739;30.0;2;False;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28576250;2;1.0;1.0;0.0;0.0;0.0;1;4.5783336701854545;44.17922365921703;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28576468;2;1.0;1.0;0.0;0.0;0.0;1;10.140731491594638;10.0;2;False;True;False;True;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28579188;2;1.0;1.0;30.0;0.0;0.0;1;3.3983904786180474;67.31343914390919;2;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28580905;2;1.0;1.0;30.0;500.0;12.0;1;6.264812981761625;10.0;2;True;True;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28580923;2;1.0;0.0;30.0;200.0;0.0;1;3.81602087204684;67.3482435440401;14;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28581342;2;1.0;0.0;0.0;0.0;0.0;1;4.0394509420425955;48.81234211868989;1;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28581799;4;1.0;1.0;25.0;0.0;10.0;2;5.948681201306885;57.40532083744674;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28582603;2;1.0;1.0;5.0;0.0;10.0;1;2.7432853382583504;42.77295770917891;4;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28594384;2;1.0;1.0;5.0;0.0;0.0;1;2.6512134858464496;50.92143500619921;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28595346;2;1.0;1.0;0.0;0.0;0.0;1;3.6534352088633333;48.5449656006835;1;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28596062;2;1.0;1.0;20.0;500.0;0.0;1;4.123305830878325;115.0;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28596982;4;1.0;2.0;35.0;300.0;10.0;2;1.9239438736798438;10.0;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28597082;2;2.0;1.0;15.0;0.0;12.0;1;1.2285372099893201;54.303962787936044;4;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28598244;1;1.0;1.0;0.0;0.0;0.0;1;3.0163384556537887;30.0;4;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28598815;4;1.0;1.0;36.0;200.0;19.0;2;4.946296854410097;74.24096863415622;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28599090;2;1.0;1.0;0.0;0.0;0.0;2;6.341288201313092;59.362804850996916;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28599092;1;1.0;1.0;0.0;0.0;0.0;1;6.334398912178462;49.38185333308837;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28599093;1;1.0;1.0;0.0;0.0;0.0;1;6.241058391465722;54.348836694067224;1;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28599096;2;1.0;1.0;0.0;0.0;0.0;2;6.346125858363272;61.95308100300078;1;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28599111;4;1.0;1.0;0.0;0.0;0.0;4;6.3886189235795054;64.64289528181085;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28599112;2;1.0;1.0;0.0;0.0;0.0;2;6.369175258813354;61.95308100300078;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28600187;4;2.5;2.0;20.0;0.0;10.0;4;8.549477275324696;81.06432935320447;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28603113;2;1.0;1.0;0.0;0.0;10.0;1;4.442607030737868;42.647505907552805;7;False;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28603917;5;2.0;2.0;0.0;0.0;0.0;1;0.9528708354512985;100.0;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28605061;1;1.0;0.0;15.0;0.0;0.0;1;2.408323998799372;44.160345208838756;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28606425;2;1.0;0.0;30.0;0.0;0.0;1;6.069703841281696;10.0;10;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28609396;1;1.0;1.0;0.0;0.0;0.0;1;6.300282534597928;48.335675037059026;129;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28609447;2;1.0;1.0;40.0;300.0;5.0;1;1.7835779847433646;60.50105908598107;8;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28612338;2;1.0;1.0;30.0;0.0;0.0;1;3.8837153268765126;55.15046459244592;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28616872;2;1.0;0.0;30.0;200.0;0.0;1;3.9957253101804735;10.0;7;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28619312;2;1.0;0.0;10.0;0.0;15.0;1;3.4713610210850208;51.34150826346548;1;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28622624;2;1.0;0.0;20.0;0.0;0.0;1;6.124208645714354;56.97436913086478;1;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28623944;2;1.0;1.0;30.0;200.0;0.0;1;5.533962207333882;62.71940215168298;1;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28624577;2;1.0;1.0;20.0;200.0;15.0;1;7.049033967934525;45.0;3;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28624609;2;1.0;1.0;20.0;0.0;0.0;1;4.512946508355535;62.84687749530039;3;True;True;False;True;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28626353;1;1.0;1.0;20.0;0.0;0.0;1;2.4135445116650334;51.91780981867192;3;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28629225;6;2.0;3.0;0.0;500.0;40.0;3;2.5298122706924855;148.6678420172619;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28629233;4;1.0;2.0;0.0;300.0;30.0;2;2.489629946530268;77.96023378698366;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28629246;8;4.0;4.0;0.0;500.0;40.0;4;2.520741070993435;184.81697793130982;1;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28629257;4;1.0;1.0;0.0;300.0;30.0;2;2.498425422029433;74.79056902427729;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28629449;2;1.0;1.0;0.0;300.0;0.0;2;2.462686919769174;69.29358882658116;1;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28629464;2;1.0;1.0;0.0;300.0;0.0;2;2.458693555169696;69.29358882658116;3;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28629579;4;1.0;2.0;0.0;300.0;30.0;2;2.4821785050533918;77.96023378698366;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28630727;1;1.0;1.0;5.0;0.0;20.0;1;13.7410470465893;12.0;2;False;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28632017;4;1.0;2.0;0.0;300.0;30.0;2;2.471693537085848;77.96023378698366;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28635620;2;1.0;1.0;0.0;0.0;0.0;1;5.792471036889331;49.37784191626743;1;False;True;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28637950;6;1.0;3.0;25.0;0.0;15.0;1;2.8315820039653437;101.24048928341966;1;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28647866;1;1.0;1.0;6.0;0.0;0.0;1;4.6368360239412105;10.0;6;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28648855;5;1.0;2.0;30.0;0.0;20.0;2;8.830812888541221;63.46867362235708;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28650058;4;1.0;1.0;30.0;0.0;0.0;1;5.39631638368984;62.0467762914962;2;True;True;False;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28650653;3;1.0;1.0;0.0;0.0;12.0;1;3.2008304638222826;20.0;1;False;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28650856;1;1.0;1.0;40.0;0.0;0.0;1;4.8478677073601615;58.904939546827954;5;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28652302;2;1.5;1.0;40.0;500.0;15.0;1;5.0745639153403275;150.0;4;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28653252;2;1.0;1.0;20.0;0.0;0.0;1;4.885638649711822;20.0;2;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28658383;4;1.0;2.0;0.0;300.0;30.0;2;2.5576215085073075;77.76419602211858;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28658421;4;1.0;1.0;0.0;0.0;10.0;1;4.927811060590833;66.07631152445842;3;True;True;False;True;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28658465;4;1.0;2.0;0.0;300.0;30.0;2;2.3530320766883706;77.96023378698366;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28658580;4;1.0;1.0;0.0;0.0;0.0;1;8.387753108162663;60.08338449391667;14;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28658611;4;1.0;2.0;0.0;300.0;30.0;2;2.427580673560424;77.96023378698366;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28658652;4;1.0;1.0;0.0;300.0;30.0;2;2.4406384664433807;74.79056902427729;1;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28661406;2;2.0;1.0;0.0;0.0;0.0;1;4.356333279230563;78.40948909353499;3;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28661445;4;1.0;2.0;40.0;0.0;15.0;2;2.756569724655978;150.0;2;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28662903;2;1.0;1.0;4.0;0.0;10.0;1;3.9114436730410986;42.668752263915394;1;True;True;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28662950;1;1.0;1.0;15.0;1000.0;50.0;1;1.407026544305928;10.0;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28663853;2;1.0;1.0;0.0;0.0;0.0;1;3.79518314556451;42.43348069773405;1;True;True;False;False;True;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28663943;2;1.0;0.0;150.0;4230.0;0.0;1;3.7271926839962237;74.04894857809991;60;False;False;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28665499;3;1.0;2.0;150.0;4000.0;0.0;1;3.2930139304156487;93.72531372926568;60;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28665983;1;1.0;1.0;20.0;0.0;0.0;1;5.185888099900135;48.71438606674158;3;False;False;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28667024;5;1.5;2.0;75.0;200.0;44.0;1;3.4731940018849694;116.62548284695113;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28667958;2;1.0;2.0;0.0;0.0;0.0;1;5.445777747245797;10.0;4;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28673841;6;1.0;3.0;150.0;1000.0;0.0;1;3.5447701810399384;106.05769066619621;62;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28676430;2;2.0;1.0;5.0;100.0;10.0;1;9.109575885118941;30.0;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28677551;2;1.0;1.0;0.0;0.0;10.0;1;6.249204215656476;14.0;10;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28679848;1;1.0;1.0;0.0;200.0;5.0;1;5.3783123544782905;31.0;14;True;False;False;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28681473;2;1.0;1.0;15.0;0.0;30.0;1;4.057113267485045;49.282811289218614;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28682306;2;1.0;1.0;0.0;0.0;0.0;1;3.3176329315660333;50.347049164383705;5;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28684898;2;1.0;2.0;0.0;0.0;0.0;1;4.672762400737006;100.0;1;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28687007;2;1.0;1.0;20.0;0.0;15.0;1;9.138887678161305;12.0;4;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28690325;2;1.0;1.0;0.0;0.0;0.0;1;2.147619254812088;80.0;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28692200;2;1.0;1.0;15.0;0.0;0.0;1;6.9291677518124075;50.39033455064612;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28692972;6;1.0;1.0;25.0;0.0;0.0;1;6.910512717797563;53.86951351340693;2;False;False;False;False;False;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0
28693302;5;1.0;2.0;45.0;150.0;30.0;2;1.350718545029111;102.64151356483097;2;False;True;False;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28693469;4;1.0;1.0;39.0;0.0;19.0;2;7.3831861004240515;61.978527889789895;3;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28701577;2;1.0;1.0;30.0;150.0;11.0;1;4.146470635959149;59.9765057938323;1;True;True;True;True;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28706284;4;2.0;2.0;30.0;300.0;20.0;3;4.530445107616103;95.0;2;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28708024;3;1.0;3.0;30.0;0.0;15.0;1;5.879072353014284;59.3124608690828;4;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28708034;4;1.0;1.0;20.0;0.0;20.0;1;4.3529091038370575;10.0;1;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28709775;2;1.0;1.0;0.0;0.0;10.0;1;5.11486693669368;49.53893414351897;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28710692;2;1.0;1.0;35.0;500.0;30.0;2;3.0906858659386116;78.19814283133834;2;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28710914;2;1.0;0.0;50.0;800.0;5.0;1;9.63455030034532;15.0;90;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28713759;1;1.0;1.0;0.0;0.0;0.0;1;2.8998228141008298;41.5755461362201;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28715074;3;1.0;0.0;5.0;0.0;25.0;1;4.271922522295115;90.0;1;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28715625;1;1.0;1.0;100.0;1000.0;0.0;1;6.5131014108003;49.937676131650484;90;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28717798;1;1.0;1.0;0.0;0.0;0.0;1;4.759812239463255;41.62161055728059;10;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28718861;1;2.0;1.0;0.0;0.0;0.0;1;4.3176735615609765;48.59904366484293;30;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28727569;1;1.0;1.0;7.0;200.0;55.0;1;4.805194173198592;83.09515193891622;1;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28729831;2;1.0;2.0;30.0;1000.0;15.0;1;3.6909792500133043;50.64203306446717;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28730954;4;1.0;0.0;10.0;0.0;10.0;2;6.018604010696358;59.94845178201967;1;True;False;False;True;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28731533;2;1.0;1.0;20.0;0.0;0.0;1;2.817301930528488;62.33968386558418;2;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28732470;1;1.0;1.0;4.0;0.0;0.0;1;2.03134580500259;43.235858101197344;5;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28732723;2;1.0;1.0;0.0;300.0;0.0;1;5.923546029993704;60.0;6;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28733538;3;1.0;1.0;20.0;0.0;10.0;2;2.4676802718216764;43.0;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28736245;2;1.0;1.0;7.0;0.0;0.0;1;5.141183915701207;42.89035249424049;1;True;False;False;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28738040;3;1.0;0.0;30.0;0.0;30.0;2;3.7401279905147;62.574140958725884;30;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28738162;3;1.0;0.0;30.0;0.0;30.0;2;2.5524152728452814;12.0;2;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28743771;2;2.0;1.0;15.0;500.0;15.0;1;1.2066853854352546;69.3184580580715;2;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28745203;2;1.0;1.0;5.0;0.0;10.0;1;3.657946620501596;42.60161623436453;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28746571;3;1.0;0.0;50.0;600.0;0.0;1;7.9029342617187925;12.0;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28747282;2;1.0;1.0;8.0;1500.0;10.0;1;8.761865436550519;50.63199957825707;1;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28747685;2;1.0;1.0;0.0;0.0;0.0;1;10.336323107415852;54.41474624371728;1;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28747920;4;2.0;2.0;30.0;0.0;0.0;1;4.194747708807971;83.94547370883063;5;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28747975;2;1.0;1.0;50.0;400.0;25.0;2;4.21929554888901;97.60618769903716;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28748625;4;1.0;1.0;0.0;100.0;10.0;2;5.161865191037761;72.04810350697647;3;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28749031;3;1.0;0.0;29.0;200.0;19.0;2;5.817272792808722;67.46276249223109;1;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28749100;2;1.0;1.0;15.0;0.0;9.0;1;7.019354773707735;15.0;1;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28749519;6;1.0;0.0;19.0;90.0;12.0;2;4.024942410754432;74.15058905065813;1;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28749792;5;1.0;1.0;10.0;100.0;10.0;2;4.70669434186764;100.0;1;False;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28750474;6;1.0;2.0;39.0;200.0;19.0;4;7.499080553573455;74.1072303391881;1;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28750858;2;1.0;1.0;0.0;0.0;10.0;1;1.251435610796288;43.157043036641014;4;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
28752157;2;1.0;1.0;50.0;200.0;20.0;1;9.202380857486931;40.0;2;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28753194;3;1.0;1.0;0.0;0.0;0.0;1;7.279094159523522;73.0;15;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
28753327;4;1.0;1.0;39.0;200.0;19.0;2;2.615808547845331;75.23164052651259;1;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28753801;2;1.0;1.0;25.0;0.0;0.0;1;4.183479759838589;64.44615661526348;4;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
28755369;4;1.0;3.0;50.0;200.0;30.0;3;2.4785374359071644;106.91791170214572;3;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28757317;2;1.0;1.0;17.0;0.0;0.0;1;2.4873369740305464;20.0;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28757513;7;1.0;3.0;0.0;0.0;0.0;1;2.6991285252918713;94.6136738543904;1;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
28758351;2;1.0;1.0;0.0;0.0;10.0;1;1.2826086419027407;51.85426835048801;2;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28760337;2;1.0;0.0;0.0;0.0;0.0;1;3.59876287733054;10.0;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
28760504;4;1.0;1.0;25.0;100.0;12.0;1;4.49316644384701;58.437370749624236;1;True;True;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28760653;2;1.0;1.0;12.0;0.0;0.0;1;4.309565475992379;63.4564718455577;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
28765898;2;1.0;1.0;19.0;0.0;10.0;2;9.600719082201728;100.0;2;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
