;accommodates;bathrooms;bedrooms;price;cleaning_fee;security_deposit;extra_people;guests_included;distance;size;host_has_profile_pic;room_type;bed_type;minimum_nights;instant_bookable;is_business_travel_ready;cancellation_policy;Laptop_friendly_workspace;TV;Family_kid_friendly;Host_greets_you;Smoking_allowed
23405752;2;1.0;0.0;70.0;30.0;500.0;0.0;1;2.2439512757845423;70.63537709365754;t;Entire home/apt;Real Bed;60;f;f;strict_14_with_grace_period;True;False;False;True;True
23406074;1;1.0;1.0;35.0;0.0;150.0;0.0;1;3.495001773819792;15.0;t;Private room;Real Bed;3;f;f;flexible;True;False;False;False;False
23406268;4;1.0;2.0;60.0;0.0;1000.0;0.0;1;5.969879830380622;110.0;t;Entire home/apt;Real Bed;40;f;f;strict_14_with_grace_period;True;True;True;True;False
23406738;2;1.0;1.0;69.0;50.0;200.0;0.0;1;2.6994370961800866;77.37452840237033;t;Entire home/apt;Real Bed;2;f;f;moderate;True;True;False;False;False
23406823;2;1.0;1.0;25.0;0.0;0.0;15.0;1;2.903539641180835;15.0;t;Private room;Real Bed;1;t;f;moderate;False;False;False;True;True
23406987;1;1.0;1.0;29.0;0.0;0.0;0.0;1;3.7319389414752813;42.79251945001458;t;Private room;Real Bed;3;f;f;strict_14_with_grace_period;True;False;False;False;False
23407734;3;1.0;1.0;85.0;35.0;0.0;25.0;2;5.156638924699037;100.0;t;Private room;Real Bed;2;t;f;moderate;True;True;True;True;False
23410389;2;2.5;0.0;40.0;0.0;0.0;0.0;1;4.6643725695206015;57.46255264353794;t;Private room;Real Bed;90;t;f;moderate;True;False;False;False;False
23411139;4;1.0;1.0;140.0;25.0;0.0;25.0;4;6.017344192011578;15.0;t;Entire home/apt;Real Bed;2;f;f;strict_14_with_grace_period;False;True;True;True;False
23411485;2;1.0;1.0;30.0;15.0;0.0;0.0;1;4.44309780938825;44.107523102748345;t;Private room;Real Bed;4;f;f;strict_14_with_grace_period;True;False;True;True;False
23411807;3;1.0;1.0;35.0;0.0;0.0;0.0;1;5.8735891039865455;45.32805417852345;t;Private room;Real Bed;1;t;f;flexible;False;False;False;False;False
23411937;2;1.0;1.0;15.0;10.0;0.0;20.0;1;3.8508727182107454;44.19778696298467;t;Shared room;Real Bed;1;f;f;moderate;True;False;False;True;False
23412384;2;1.0;1.0;38.0;5.0;0.0;7.0;1;4.436647514192656;47.75639271528455;t;Private room;Real Bed;2;t;f;moderate;True;True;False;False;True
23414270;2;1.0;1.0;75.0;0.0;0.0;30.0;1;3.1038566706162114;95.0;t;Private room;Real Bed;2;t;f;flexible;True;True;True;True;False
23414419;4;1.0;1.0;26.0;0.0;0.0;0.0;1;3.8169500169313113;23.0;t;Private room;Real Bed;2;f;f;flexible;True;True;False;False;True
23414716;2;1.0;1.0;25.0;15.0;0.0;5.0;1;5.529129924756676;10.0;t;Private room;Real Bed;2;t;f;flexible;True;False;False;False;False
23415172;2;1.0;1.0;20.0;15.0;0.0;5.0;1;5.550135722475116;10.0;t;Private room;Real Bed;2;t;f;moderate;True;False;False;False;True
23416695;2;1.0;1.0;50.0;5.0;100.0;30.0;1;6.440446893416632;54.423015346986304;t;Private room;Real Bed;1;t;f;flexible;False;False;False;False;True
23416737;2;1.0;1.0;53.0;0.0;200.0;0.0;1;0.6446149599055485;15.0;t;Entire home/apt;Real Bed;7;f;f;moderate;True;True;False;False;False
23422666;3;1.0;1.0;34.0;40.0;800.0;30.0;1;4.655874390345385;20.0;t;Private room;Real Bed;4;t;f;strict_14_with_grace_period;True;False;False;False;True
23422839;3;1.0;1.0;20.0;0.0;0.0;0.0;1;8.024757062261864;10.0;t;Shared room;Real Bed;2;f;f;flexible;True;False;False;False;True
23422966;2;1.0;1.0;40.0;0.0;0.0;0.0;1;4.076817922159832;12.0;t;Private room;Real Bed;4;f;f;moderate;False;False;False;True;True
23424214;2;2.0;1.0;280.0;60.0;800.0;0.0;2;2.7683641465693887;10.0;t;Entire home/apt;Real Bed;2;f;f;moderate;True;True;False;True;False
23424703;2;1.5;1.0;120.0;0.0;0.0;0.0;1;2.7631781339236703;70.28440039008233;t;Entire home/apt;Real Bed;2;f;f;flexible;True;True;False;False;False
23425183;2;1.0;1.0;35.0;10.0;0.0;10.0;1;3.1185605734631943;44.95850182458392;t;Private room;Real Bed;2;t;f;moderate;False;False;False;False;False
23425726;2;1.0;1.0;30.0;0.0;0.0;0.0;1;4.197038880192418;10.0;t;Entire home/apt;Real Bed;15;t;f;moderate;False;True;False;True;False
23428220;2;1.0;1.0;45.0;25.0;0.0;50.0;1;2.564063207802346;69.14538550264363;t;Entire home/apt;Real Bed;2;t;f;strict_14_with_grace_period;False;False;False;False;False
23429407;1;1.0;0.0;19.0;0.0;0.0;0.0;1;3.6035285317256345;41.55745768956401;t;Entire home/apt;Real Bed;1;t;f;flexible;False;True;False;False;True
23430065;2;1.5;1.0;30.0;5.0;0.0;5.0;1;4.217078378524476;47.19868895040105;t;Private room;Real Bed;1;f;f;moderate;False;False;False;True;False
23433868;2;1.0;1.0;40.0;0.0;200.0;0.0;1;0.610539984029085;52.22527655808669;t;Entire home/apt;Real Bed;7;f;f;flexible;True;True;False;False;True
23433901;2;2.0;1.0;35.0;0.0;0.0;0.0;1;3.830077444085948;50.719021432955294;t;Private room;Real Bed;3;t;f;moderate;True;True;False;False;True
23435153;2;1.0;0.0;39.0;0.0;100.0;5.0;1;5.233719964632404;51.38009137014371;t;Entire home/apt;Real Bed;4;t;f;moderate;True;True;False;False;False
23442657;4;1.0;2.0;112.0;50.0;0.0;0.0;1;3.868848395013313;10.0;t;Entire home/apt;Real Bed;1;f;f;flexible;True;True;True;False;False
23442666;2;1.0;1.0;50.0;0.0;0.0;0.0;1;2.3428535544645914;10.0;t;Shared room;Real Bed;7;f;f;moderate;True;False;False;False;False
23443212;3;1.0;1.0;85.0;0.0;300.0;0.0;1;8.741418181821603;13.0;t;Entire home/apt;Real Bed;3;t;f;flexible;False;True;True;False;False
23443453;2;1.0;1.0;35.0;20.0;0.0;10.0;1;5.709678917164075;85.0;t;Private room;Real Bed;2;t;f;moderate;False;False;False;False;False
23447940;3;1.0;1.0;95.0;0.0;0.0;25.0;2;11.077506928409216;28.0;t;Private room;Real Bed;1;f;f;strict_14_with_grace_period;True;True;True;True;False
23449933;2;1.0;1.0;80.0;0.0;0.0;0.0;1;4.212280690154384;63.01216306587978;t;Entire home/apt;Real Bed;21;f;f;flexible;False;False;False;False;False
23451169;2;1.0;1.0;50.0;10.0;0.0;5.0;2;3.894697747105371;55.94698777309487;t;Private room;Real Bed;2;f;f;moderate;False;False;False;False;True
23451359;2;1.0;1.0;21.0;5.0;0.0;10.0;1;4.035294420590704;42.552477694095444;t;Private room;Real Bed;1;t;f;strict_14_with_grace_period;True;False;False;False;False
23451726;7;2.0;3.0;120.0;40.0;0.0;20.0;4;5.244933588206727;94.90817471039873;t;Entire home/apt;Real Bed;4;t;f;strict_14_with_grace_period;True;True;True;False;False
23452035;3;1.0;2.0;40.0;14.0;0.0;10.0;1;2.942671280452225;66.0;t;Entire home/apt;Real Bed;3;f;f;flexible;True;True;False;True;True
23454225;2;1.0;1.0;75.0;5.0;0.0;15.0;1;4.274831521098255;10.0;t;Entire home/apt;Real Bed;1;f;f;moderate;True;True;False;True;True
23458842;2;1.0;0.0;42.0;0.0;0.0;0.0;1;3.8526416210541834;10.0;t;Private room;Real Bed;2;t;f;moderate;False;False;False;False;False
23459982;1;1.0;1.0;23.0;0.0;0.0;0.0;1;5.124076004675084;200.0;t;Private room;Real Bed;7;t;f;flexible;True;True;False;False;False
23461072;2;1.0;1.0;30.0;10.0;0.0;0.0;1;5.276360152000797;46.544130411109165;t;Private room;Real Bed;1;f;f;flexible;True;False;False;False;False
23462134;2;1.0;1.0;55.0;25.0;0.0;0.0;1;4.9848507445603545;10.0;t;Private room;Real Bed;4;f;f;flexible;True;True;False;True;False
23462571;4;1.0;1.0;99.0;0.0;0.0;0.0;1;7.1746625154974755;20.0;t;Entire home/apt;Real Bed;2;t;f;moderate;False;True;False;False;False
23462781;1;1.5;0.0;32.0;36.0;0.0;13.0;1;4.059869136117393;55.132197353808415;t;Private room;Real Bed;25;t;f;strict_14_with_grace_period;True;False;False;False;False
23462950;2;1.0;1.0;30.0;10.0;0.0;5.0;1;6.034635504403989;10.0;t;Private room;Real Bed;5;t;f;flexible;True;True;False;True;False
23463023;1;1.5;1.0;37.0;36.0;0.0;13.0;1;4.416264076083245;51.11555706791072;t;Private room;Real Bed;25;t;f;strict_14_with_grace_period;True;False;False;False;False
23463812;4;1.0;2.0;100.0;0.0;0.0;0.0;1;4.302364584763471;68.17194082691586;t;Entire home/apt;Real Bed;4;f;f;strict_14_with_grace_period;True;True;True;False;False
23465480;6;2.0;2.0;150.0;30.0;200.0;0.0;1;5.426208260173489;33.0;t;Entire home/apt;Real Bed;4;f;f;strict_14_with_grace_period;True;False;True;True;False
23466286;2;1.0;1.0;35.0;0.0;0.0;0.0;1;11.241239176728422;50.04932716854375;t;Private room;Real Bed;1;f;f;flexible;True;True;False;True;False
23467531;2;1.0;1.0;25.0;20.0;200.0;10.0;1;2.8190985199946597;30.0;t;Private room;Real Bed;2;t;f;strict_14_with_grace_period;False;False;True;False;False
23468111;1;1.0;1.0;35.0;56.0;500.0;0.0;1;4.548526233057315;56.51216057399963;t;Entire home/apt;Real Bed;1;f;f;flexible;False;True;False;False;False
23468874;2;1.0;1.0;62.0;4.0;0.0;0.0;1;2.826176605441468;55.0;t;Private room;Real Bed;2;f;f;moderate;True;True;False;True;False
23472648;3;1.0;2.0;60.0;40.0;2000.0;15.0;2;7.681857006771951;50.0;t;Entire home/apt;Real Bed;2;f;f;flexible;False;True;True;True;False
23472920;1;1.0;1.0;30.0;20.0;2000.0;0.0;1;7.614992631431401;50.0;t;Private room;Real Bed;2;f;f;flexible;False;True;False;False;False
23473299;1;1.0;1.0;20.0;0.0;0.0;0.0;1;6.327342004028279;10.0;t;Private room;Real Bed;2;f;f;moderate;True;False;False;True;False
23473417;2;1.0;0.0;41.0;0.0;0.0;10.0;2;5.34788789869388;10.0;t;Entire home/apt;Real Bed;7;f;f;flexible;True;False;False;False;False
23474140;2;1.5;1.0;15.0;0.0;0.0;0.0;1;13.498722287054871;51.049566471879736;t;Private room;Real Bed;2;f;f;flexible;True;False;False;False;True
23475407;6;2.0;3.0;170.0;80.0;0.0;0.0;6;7.19892044471178;10.0;t;Entire home/apt;Real Bed;5;t;f;strict_14_with_grace_period;True;True;True;False;False
23475547;2;1.0;1.0;45.0;0.0;0.0;0.0;1;5.671098727848935;10.0;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;True;False;False;False;False
23476204;2;1.0;1.0;18.0;0.0;0.0;5.0;1;6.245688792772271;41.94696834483216;t;Private room;Real Bed;4;f;f;moderate;False;False;False;False;False
23476457;2;1.0;1.0;100.0;0.0;0.0;0.0;1;11.553550133566997;57.809543605400414;t;Entire home/apt;Real Bed;2;t;f;flexible;True;True;True;True;False
23476547;2;1.0;0.0;30.0;0.0;0.0;0.0;1;5.528486276725383;30.0;t;Entire home/apt;Real Bed;3;f;f;moderate;True;False;False;True;False
23476679;3;1.0;2.0;45.0;0.0;0.0;0.0;1;5.198538923678722;20.0;t;Private room;Real Bed;3;t;f;flexible;True;False;False;True;True
23477057;2;1.0;1.0;45.0;0.0;0.0;0.0;1;4.856222090902923;49.76494224106409;t;Private room;Real Bed;1;t;f;strict_14_with_grace_period;True;True;False;True;False
23477336;2;1.0;1.0;20.0;0.0;0.0;0.0;1;7.442403457170068;15.0;t;Private room;Real Bed;2;f;f;flexible;False;False;False;False;False
23478646;2;1.0;0.0;50.0;20.0;500.0;10.0;1;2.5661748828696473;55.19328437872786;t;Private room;Real Bed;1;f;f;flexible;True;False;True;False;False
23478928;1;1.0;1.0;25.0;0.0;0.0;0.0;1;2.738184608306942;41.7440854543773;t;Private room;Real Bed;10;f;f;flexible;True;False;False;False;False
23478932;2;1.0;1.0;16.0;4.0;0.0;6.0;1;5.6790508983018935;42.037700717142926;t;Private room;Real Bed;2;t;f;flexible;True;False;False;False;True
23479231;1;1.0;1.0;30.0;0.0;0.0;0.0;1;6.565744707481946;42.53183029208431;t;Private room;Real Bed;3;t;f;flexible;True;True;False;True;True
23480423;3;1.0;1.0;25.0;0.0;0.0;15.0;1;4.127341875509806;10.0;t;Private room;Real Bed;14;f;f;flexible;True;False;True;False;False
23481275;4;2.0;2.0;199.0;0.0;0.0;26.0;2;4.095417252562753;114.89637782447588;t;Private room;Real Bed;1;t;f;moderate;True;True;True;False;False
23482216;8;1.5;1.0;120.0;0.0;0.0;0.0;1;3.5691775443386167;84.27751533551881;t;Entire home/apt;Real Bed;3;f;f;flexible;True;True;True;False;False
23483074;3;1.0;1.0;32.0;30.0;0.0;20.0;2;1.8847545915064443;56.15767003673831;t;Entire home/apt;Real Bed;5;f;f;moderate;True;False;False;False;False
23485267;2;1.0;1.0;35.0;0.0;0.0;7.0;1;6.146559539247309;44.03466630438924;t;Entire home/apt;Real Bed;4;f;f;flexible;True;False;False;True;True
23492161;4;1.0;1.0;69.0;62.0;200.0;15.0;2;1.3995163466335947;95.78011887372195;t;Entire home/apt;Real Bed;2;f;f;moderate;False;True;False;False;False
23493097;2;1.0;1.0;20.0;0.0;0.0;4.0;1;4.8830720769989755;22.0;t;Private room;Real Bed;4;t;f;flexible;True;False;False;False;True
23494687;4;2.0;2.0;80.0;70.0;1000.0;40.0;2;5.230138763421397;95.67826714773841;t;Entire home/apt;Real Bed;4;f;f;strict_14_with_grace_period;True;True;True;True;False
23494965;2;1.0;1.0;34.0;4.0;0.0;0.0;1;4.0893131408829015;44.298366120201415;t;Private room;Real Bed;2;t;f;flexible;False;False;False;False;False
23495876;1;1.0;1.0;35.0;0.0;0.0;0.0;1;2.849808733212239;80.0;t;Private room;Real Bed;3;f;f;strict_14_with_grace_period;False;False;False;False;False
23495976;6;1.5;3.0;180.0;70.0;800.0;30.0;5;2.720007696276138;140.0;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;False;True;True;True;False
23496868;2;1.0;1.0;15.0;4.0;0.0;5.0;2;7.68195403916761;15.0;t;Private room;Real Bed;2;f;f;flexible;True;False;False;False;True
23497004;2;1.0;1.0;18.0;0.0;0.0;0.0;1;4.045900629868377;10.0;t;Private room;Real Bed;1;t;f;flexible;True;False;False;False;False
23497750;1;1.0;1.0;13.0;0.0;0.0;0.0;1;4.934125129808138;10.0;t;Private room;Real Bed;1;t;f;flexible;True;False;False;False;True
23498159;6;1.0;2.0;145.0;0.0;0.0;0.0;1;2.8017356025835625;75.5333839745626;t;Entire home/apt;Real Bed;4;f;f;moderate;True;True;True;True;False
23498867;2;1.0;1.0;35.0;15.0;0.0;5.0;1;4.57822950783369;44.66794294470119;t;Private room;Real Bed;2;t;f;moderate;False;False;False;True;False
23499543;2;1.0;1.0;35.0;10.0;100.0;18.0;1;1.5323563691952873;46.36042580414931;t;Private room;Real Bed;1;t;f;moderate;True;True;False;False;False
23501075;2;1.0;1.0;25.0;30.0;0.0;0.0;1;4.122167388854316;47.12759834047357;t;Private room;Real Bed;1;t;f;flexible;True;False;False;False;False
23501368;4;1.0;2.0;50.0;35.0;100.0;20.0;1;7.114279458733715;10.0;t;Entire home/apt;Real Bed;2;t;f;moderate;False;False;True;False;False
23501538;4;1.0;1.0;50.0;15.0;0.0;10.0;2;6.103375437915292;56.5777934179501;t;Private room;Real Bed;2;t;f;strict_14_with_grace_period;False;True;False;True;True
23509544;3;2.0;1.0;19.0;0.0;0.0;11.0;1;10.194600090418877;57.335677270604364;t;Private room;Real Bed;1;t;f;moderate;False;True;True;True;False
23510393;7;1.0;2.0;75.0;75.0;150.0;12.0;2;10.3103819489692;20.0;t;Entire home/apt;Real Bed;2;f;f;strict_14_with_grace_period;False;True;True;False;False
23511278;2;1.0;1.0;45.0;20.0;0.0;10.0;2;9.162925893174068;30.0;t;Entire home/apt;Real Bed;2;t;f;flexible;True;True;False;False;False
23511318;1;1.0;1.0;18.0;10.0;0.0;0.0;1;3.26583697026201;41.9596378055301;t;Private room;Real Bed;3;f;f;flexible;False;False;False;False;False
23511434;1;1.0;1.0;32.0;15.0;200.0;0.0;1;4.263451042801504;44.21270648738866;t;Entire home/apt;Real Bed;2;f;f;moderate;True;False;False;True;False
23512312;4;1.0;1.0;60.0;48.0;150.0;12.0;2;10.116257808757405;45.0;t;Entire home/apt;Real Bed;2;f;f;strict_14_with_grace_period;False;True;False;False;False
23512944;4;1.0;2.0;69.0;0.0;0.0;10.0;2;5.46551730659363;10.0;t;Entire home/apt;Real Bed;2;f;f;moderate;True;False;False;False;False
23512979;2;1.0;1.0;30.0;0.0;0.0;0.0;1;2.4626181074769398;25.0;t;Private room;Real Bed;3;t;f;flexible;True;False;False;False;False
23513406;1;1.0;1.0;80.0;25.0;0.0;0.0;1;5.772364817639933;57.084741280774644;t;Private room;Real Bed;1;t;f;moderate;True;False;False;True;False
23513742;1;2.0;1.0;14.0;0.0;0.0;0.0;1;4.6652992404074265;10.0;t;Private room;Real Bed;4;t;f;flexible;True;False;False;False;False
23514739;1;1.0;1.0;16.0;5.0;0.0;0.0;1;5.247200934740799;41.361298813738564;t;Private room;Real Bed;3;t;f;flexible;True;False;False;True;False
23514871;2;1.0;1.0;30.0;0.0;0.0;0.0;1;3.9795000647359173;11.0;t;Private room;Real Bed;2;t;f;flexible;True;True;False;True;False
23515223;2;1.0;1.0;30.0;0.0;0.0;0.0;1;4.004639554354311;10.0;t;Private room;Real Bed;2;t;f;moderate;True;True;False;False;False
23515742;2;1.0;0.0;35.0;20.0;100.0;0.0;1;3.290352132384421;47.17648058479462;t;Private room;Real Bed;4;f;f;flexible;False;False;False;False;True
23517123;4;1.0;2.0;89.0;0.0;0.0;20.0;3;3.6516436865500985;79.16901815834073;t;Entire home/apt;Real Bed;2;f;f;moderate;True;False;True;True;False
23518572;1;1.0;1.0;35.0;20.0;0.0;10.0;1;3.4939205132690487;45.707189231129426;t;Private room;Real Bed;2;f;f;moderate;False;True;False;True;False
23519915;1;1.0;0.0;75.0;0.0;0.0;0.0;1;6.54662879406966;55.2857589836991;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
23520014;1;1.0;1.0;20.0;5.0;200.0;0.0;1;2.6722479473487817;26.0;t;Private room;Real Bed;10;t;f;strict_14_with_grace_period;True;False;False;False;True
23520196;6;1.5;3.0;224.0;90.0;100.0;10.0;4;2.894737020200047;20.0;t;Entire home/apt;Real Bed;5;f;f;moderate;True;True;True;False;False
23520359;6;1.0;2.0;100.0;60.0;0.0;39.0;1;5.192988121249669;94.09900746470068;t;Entire home/apt;Real Bed;1;t;f;strict_14_with_grace_period;True;True;True;False;False
23522604;2;1.0;1.0;80.0;10.0;0.0;10.0;1;4.523930386163051;63.48499768247676;t;Private room;Real Bed;1;f;f;flexible;True;False;False;True;False
23522653;4;2.0;2.0;304.0;0.0;800.0;0.0;1;3.4132499288353264;137.80817496224793;t;Entire home/apt;Real Bed;3;t;f;super_strict_30;True;True;False;False;False
23522864;3;1.0;1.0;96.0;30.0;150.0;0.0;1;0.6684006218662822;300.0;t;Entire home/apt;Real Bed;2;t;f;moderate;True;True;False;True;True
23530677;3;1.0;0.0;45.0;25.0;0.0;20.0;1;3.5038681835789114;55.50004136135073;t;Entire home/apt;Real Bed;1;f;f;flexible;True;True;False;False;False
23531782;4;1.0;2.0;70.0;150.0;500.0;0.0;1;4.809019554041849;95.50970180956566;t;Entire home/apt;Real Bed;61;f;f;strict_14_with_grace_period;False;True;True;True;False
23532177;2;1.0;0.0;45.0;0.0;0.0;0.0;1;4.559072010830302;49.897807842467785;t;Private room;Real Bed;2;t;f;flexible;True;False;False;False;False
23532664;2;1.0;1.0;69.0;55.0;200.0;0.0;1;5.682677850279744;68.77609244902925;t;Entire home/apt;Real Bed;2;f;f;moderate;True;True;False;True;False
23533002;2;1.0;1.0;30.0;0.0;0.0;0.0;1;3.9783740086820103;40.0;t;Private room;Real Bed;2;f;f;flexible;True;True;False;False;False
23536967;2;1.0;1.0;20.0;5.0;100.0;16.0;1;4.805110876233174;23.0;t;Private room;Real Bed;3;f;f;moderate;True;False;False;True;True
23538739;2;1.0;0.0;49.0;50.0;200.0;0.0;1;5.829601582369235;63.06973253493089;t;Entire home/apt;Real Bed;2;f;f;moderate;True;True;False;False;False
23540488;2;1.0;1.0;27.0;0.0;0.0;0.0;1;3.897356228160318;42.43348069773405;t;Private room;Real Bed;2;f;f;flexible;True;False;False;False;True
23540792;3;1.0;1.0;50.0;20.0;0.0;35.0;1;8.36078765589456;10.0;t;Entire home/apt;Real Bed;1;f;f;flexible;True;True;False;False;False
23541820;1;1.0;1.0;30.0;0.0;0.0;0.0;1;7.76491195131634;25.0;t;Private room;Real Bed;2;t;f;flexible;True;False;False;False;False
23542915;1;1.0;0.0;22.0;5.0;0.0;7.0;1;7.009713367478392;41.92203883960824;t;Private room;Real Bed;20;t;f;flexible;True;False;False;False;True
23543503;2;1.0;1.0;49.0;10.0;0.0;0.0;1;3.4385698488986933;50.25037359578976;t;Private room;Real Bed;4;f;f;flexible;True;True;False;True;False
23545009;2;1.0;1.0;75.0;0.0;0.0;20.0;1;3.730140978458131;64.73471300538635;t;Private room;Real Bed;1;f;f;moderate;True;True;False;False;True
23546227;2;1.5;1.0;20.0;0.0;0.0;10.0;3;17.02046130789079;200.0;t;Private room;Real Bed;2;f;f;flexible;True;True;True;True;False
23550560;3;2.0;1.0;19.0;0.0;0.0;11.0;1;10.1613172625943;57.335677270604364;t;Private room;Real Bed;1;t;f;moderate;False;True;True;True;False
23552375;2;1.0;1.0;29.0;5.0;0.0;10.0;1;7.233424423176991;15.0;t;Private room;Real Bed;2;t;f;flexible;True;False;False;True;False
23552925;2;1.0;1.0;150.0;0.0;0.0;0.0;1;4.4052316183507525;120.0;t;Entire home/apt;Real Bed;10;f;f;moderate;True;True;True;False;False
23553114;5;2.0;3.0;60.0;20.0;0.0;20.0;2;4.928384898747525;10.0;t;Entire home/apt;Real Bed;4;f;f;flexible;True;False;True;False;False
23553545;3;1.0;1.0;30.0;0.0;0.0;0.0;1;4.152880392479126;45.28685729519794;t;Private room;Real Bed;7;t;f;flexible;False;False;False;False;True
23554070;1;1.0;1.0;27.0;10.0;500.0;15.0;1;3.168362112004745;45.075736005643876;t;Private room;Real Bed;1;f;f;flexible;True;False;False;False;False
23554124;4;1.0;2.0;45.0;15.0;300.0;15.0;2;1.2607001010617824;27.0;t;Entire home/apt;Real Bed;3;f;f;moderate;True;False;False;True;False
23554586;3;1.0;1.0;37.0;10.0;0.0;15.0;2;3.6881093235133386;10.0;t;Private room;Real Bed;3;f;f;flexible;False;False;False;False;False
23555360;6;1.0;2.0;100.0;15.0;0.0;0.0;1;9.759508085875112;65.0;t;Entire home/apt;Real Bed;2;t;f;moderate;True;True;True;False;True
23555788;2;1.0;0.0;60.0;20.0;200.0;10.0;1;2.9035556224865195;56.61218882098346;t;Entire home/apt;Real Bed;29;t;f;strict_14_with_grace_period;True;False;False;True;False
23557489;2;1.0;0.0;33.0;0.0;0.0;9.0;1;6.497480192345921;50.0;t;Private room;Real Bed;2;f;f;flexible;False;False;False;True;False
23559001;4;2.0;1.0;120.0;0.0;0.0;20.0;2;6.590562883182018;85.53651628549486;t;Private room;Real Bed;1;t;f;flexible;False;False;True;True;False
23559852;3;1.0;1.0;69.0;30.0;150.0;30.0;2;3.9218126960666932;72.18238606745193;t;Entire home/apt;Real Bed;4;t;f;strict_14_with_grace_period;True;False;True;True;False
23559993;2;1.0;1.0;49.0;25.0;100.0;10.0;1;3.8929998660964005;54.40313231427821;t;Private room;Real Bed;4;t;f;flexible;True;False;False;False;False
23560768;1;1.0;1.0;28.0;0.0;100.0;10.0;1;5.510096301396531;24.0;t;Private room;Real Bed;7;f;f;moderate;False;False;False;False;True
23563578;2;1.5;1.0;20.0;0.0;0.0;0.0;1;5.662395593027163;18.0;t;Private room;Real Bed;15;f;f;flexible;True;False;False;False;False
23564323;4;1.0;2.0;80.0;0.0;0.0;20.0;1;3.848107029541251;70.19677295536772;t;Private room;Real Bed;2;t;f;moderate;True;True;True;True;False
23568669;4;1.0;1.0;75.0;25.0;500.0;0.0;1;3.1879956273335837;75.0;t;Entire home/apt;Real Bed;22;f;f;strict_14_with_grace_period;True;True;False;False;False
